txn_id,source_system,amount,currency,txn_date,settlement_delay,reference_similarity,match_probability,anomaly_score,sla_remaining,final_decision,override_flag,decision_cost
TXN_104996,SOURCE_C,1609.46,USD,2026-01-23 09:38:46,0,0.82,0.82,0.42,373,OPS_REVIEW,0,0
TXN_104997,SOURCE_A,1062.86,USD,2026-01-26 04:23:24,2,0.76,0.76,0.32,119,OPS_REVIEW,0,0
TXN_104998,SOURCE_B,163.28,USD,2026-01-15 19:03:29,0,0.51,0.51,0.86,303,EXCEPTION,0,2000
TXN_104999,SOURCE_A,13948.7,USD,2026-01-13 19:45:56,0,0.89,0.89,0.94,281,EXCEPTION,0,2000
TXN_105000,SOURCE_C,512.87,USD,2026-01-17 18:39:45,3,0.95,0.95,0.55,476,OPS_REVIEW,0,0
TXN_105001,SOURCE_C,1178.18,USD,2026-01-10 13:29:41,3,0.71,0.71,0.81,464,EXCEPTION,0,2000
TXN_105002,SOURCE_A,5072.73,USD,2026-01-30 00:01:27,1,0.72,0.72,0.79,244,EXCEPTION,0,2000
TXN_105003,SOURCE_B,1786.51,USD,2026-01-17 10:01:23,2,0.91,0.91,0.87,457,EXCEPTION,0,2000
TXN_105004,SOURCE_A,8209.73,USD,2026-01-08 09:44:28,3,0.8,0.8,0.27,139,OPS_REVIEW,0,0
TXN_105005,SOURCE_C,1136.13,USD,2026-01-27 17:08:10,1,0.8,0.8,0.74,105,EXCEPTION,0,2000
TXN_105006,SOURCE_C,172.97,USD,2026-01-22 21:51:46,0,0.32,0.32,0.28,367,OPS_REVIEW,0,0
TXN_105007,SOURCE_B,448.34,USD,2026-01-25 20:13:12,2,0.53,0.53,0.02,56,EXCEPTION,0,2000
TXN_105008,SOURCE_C,4610.32,USD,2026-01-31 14:29:35,0,0.77,0.77,0.24,243,OPS_REVIEW,0,0
TXN_105009,SOURCE_A,1411.86,USD,2026-01-23 16:11:23,0,0.78,0.78,0.13,392,OPS_REVIEW,0,0
TXN_105010,SOURCE_B,3448.53,USD,2026-01-19 01:47:44,3,0.73,0.73,1.0,371,EXCEPTION,0,2000
TXN_105011,SOURCE_C,808.61,USD,2026-01-28 06:24:55,0,0.94,0.94,0.45,476,OPS_REVIEW,1,500
TXN_105012,SOURCE_C,630.7,USD,2026-01-20 21:25:47,0,0.75,0.75,0.11,21,EXCEPTION,0,2000
TXN_105013,SOURCE_B,466.02,USD,2026-01-11 09:21:37,0,0.67,0.67,0.37,287,OPS_REVIEW,0,0
TXN_105014,SOURCE_A,3373.67,USD,2026-01-03 13:35:28,3,0.51,0.51,0.9,190,EXCEPTION,0,2000
TXN_105015,SOURCE_B,6592.94,USD,2026-01-14 09:53:52,2,0.9,0.9,0.11,312,OPS_REVIEW,0,0
TXN_105016,SOURCE_B,925.55,USD,2026-01-02 00:56:23,0,0.65,0.65,0.16,96,OPS_REVIEW,0,0
TXN_105017,SOURCE_B,718.21,USD,2026-01-12 01:50:19,0,0.78,0.78,0.57,392,OPS_REVIEW,0,0
TXN_105018,SOURCE_C,265.03,USD,2026-01-11 23:25:02,1,0.94,0.94,0.41,242,OPS_REVIEW,0,0
TXN_105019,SOURCE_B,2718.42,USD,2026-01-03 06:46:06,0,0.94,0.94,0.36,50,EXCEPTION,0,2000
TXN_105020,SOURCE_C,4039.21,USD,2026-01-16 03:27:51,2,0.42,0.42,0.24,51,EXCEPTION,0,2000
TXN_105021,SOURCE_B,219.35,USD,2026-01-15 19:10:29,1,0.69,0.69,0.02,472,OPS_REVIEW,0,0
TXN_105022,SOURCE_A,393.26,USD,2026-01-04 15:08:27,0,0.8,0.8,0.55,294,OPS_REVIEW,0,0
TXN_105023,SOURCE_C,6547.06,USD,2026-01-01 08:53:30,2,0.56,0.56,0.55,249,OPS_REVIEW,0,0
TXN_105024,SOURCE_A,63.77,USD,2026-01-17 15:19:42,2,0.74,0.74,0.96,392,EXCEPTION,0,2000
TXN_105025,SOURCE_C,1052.02,USD,2026-01-19 22:54:44,0,0.56,0.56,0.94,308,EXCEPTION,0,2000
TXN_105026,SOURCE_B,1470.16,USD,2026-01-22 16:14:15,2,0.6,0.6,0.99,368,EXCEPTION,0,2000
TXN_105027,SOURCE_C,1828.51,USD,2026-01-16 11:29:05,2,0.42,0.42,0.32,207,OPS_REVIEW,0,0
TXN_105028,SOURCE_A,1723.86,USD,2026-01-01 15:24:42,2,0.91,0.91,0.63,287,OPS_REVIEW,0,0
TXN_105029,SOURCE_B,874.61,USD,2026-01-09 15:35:47,1,0.54,0.54,0.56,178,OPS_REVIEW,0,0
TXN_105030,SOURCE_B,866.16,USD,2026-01-11 21:21:02,2,0.63,0.63,0.85,268,EXCEPTION,0,2000
TXN_105031,SOURCE_C,8164.51,USD,2026-01-28 03:03:44,0,0.39,0.39,0.32,114,OPS_REVIEW,0,0
TXN_105032,SOURCE_A,1864.04,USD,2026-01-15 09:39:06,1,0.93,0.93,0.61,440,OPS_REVIEW,0,0
TXN_105033,SOURCE_C,125.97,USD,2026-01-13 11:06:26,0,0.67,0.67,0.23,136,OPS_REVIEW,0,0
TXN_105034,SOURCE_A,2534.06,USD,2026-01-06 07:39:17,2,0.6,0.6,0.97,162,EXCEPTION,0,2000
TXN_105035,SOURCE_A,227.85,USD,2026-01-31 23:48:20,0,0.75,0.75,0.41,473,OPS_REVIEW,0,0
TXN_105036,SOURCE_C,1503.46,USD,2026-01-07 15:29:50,0,0.94,0.94,0.12,464,AUTO_RECONCILED,0,0
TXN_105037,SOURCE_A,3729.0,USD,2026-01-27 10:37:30,0,0.28,0.28,0.51,293,OPS_REVIEW,0,0
TXN_105038,SOURCE_A,391.18,USD,2026-01-10 18:54:32,2,0.81,0.81,0.11,140,OPS_REVIEW,0,0
TXN_105039,SOURCE_B,539.3,USD,2026-01-31 21:33:20,0,0.77,0.77,0.05,170,OPS_REVIEW,0,0
TXN_105040,SOURCE_B,550.4,USD,2026-01-07 00:20:23,2,0.63,0.63,0.87,390,EXCEPTION,0,2000
TXN_105041,SOURCE_C,4362.28,USD,2026-01-05 09:30:54,2,0.8,0.8,0.98,407,EXCEPTION,0,2000
TXN_105042,SOURCE_A,576.69,USD,2026-01-05 00:53:02,3,0.7,0.7,0.67,299,OPS_REVIEW,0,0
TXN_105043,SOURCE_B,517.91,USD,2026-01-14 16:53:20,3,0.75,0.75,0.15,119,OPS_REVIEW,0,0
TXN_105044,SOURCE_A,344.34,USD,2026-01-05 14:46:34,3,0.6,0.6,0.8,168,EXCEPTION,0,2000
TXN_105045,SOURCE_C,5639.54,USD,2026-01-22 15:46:07,0,0.78,0.78,0.61,391,OPS_REVIEW,0,0
TXN_105046,SOURCE_B,204.93,USD,2026-01-24 17:03:00,1,0.9,0.9,0.11,134,OPS_REVIEW,0,0
TXN_105047,SOURCE_B,893.02,USD,2026-01-19 19:48:24,1,0.65,0.65,0.74,364,EXCEPTION,0,2000
TXN_105048,SOURCE_B,3558.14,USD,2026-01-14 22:18:20,2,0.63,0.63,0.75,217,EXCEPTION,0,2000
TXN_105049,SOURCE_A,1862.34,USD,2026-01-13 22:11:15,0,0.53,0.53,0.52,476,OPS_REVIEW,0,0
TXN_105050,SOURCE_A,1801.99,USD,2026-01-30 12:39:59,2,0.65,0.65,0.72,308,EXCEPTION,0,2000
TXN_105051,SOURCE_C,1278.83,USD,2026-01-22 04:29:07,3,0.74,0.74,0.84,401,EXCEPTION,0,2000
TXN_105052,SOURCE_A,508.92,USD,2026-01-29 18:58:03,1,0.6,0.6,0.23,226,OPS_REVIEW,0,0
TXN_105053,SOURCE_C,90.36,USD,2026-01-30 20:28:35,0,0.55,0.55,0.15,288,OPS_REVIEW,0,0
TXN_105054,SOURCE_B,223.83,USD,2026-01-17 00:50:14,2,0.84,0.84,0.67,329,OPS_REVIEW,0,0
TXN_105055,SOURCE_B,47.09,USD,2026-01-16 20:28:16,3,0.47,0.47,0.29,258,OPS_REVIEW,0,0
TXN_105056,SOURCE_A,2576.86,USD,2026-01-28 06:59:03,3,0.69,0.69,0.76,326,EXCEPTION,0,2000
TXN_105057,SOURCE_C,1358.69,USD,2026-01-07 04:01:09,0,0.71,0.71,0.09,78,OPS_REVIEW,0,0
TXN_105058,SOURCE_A,328.77,USD,2026-01-29 12:54:59,2,0.41,0.41,0.33,172,OPS_REVIEW,0,0
TXN_105059,SOURCE_C,783.75,USD,2026-01-03 18:53:47,0,0.52,0.52,0.65,67,OPS_REVIEW,1,500
TXN_105060,SOURCE_C,610.63,USD,2026-01-19 20:04:22,0,0.52,0.52,0.81,80,EXCEPTION,0,2000
TXN_105061,SOURCE_A,382.89,USD,2026-01-27 22:03:06,2,0.74,0.74,0.94,143,EXCEPTION,0,2000
TXN_105062,SOURCE_C,1215.04,USD,2026-01-05 02:55:18,0,0.82,0.82,0.74,458,EXCEPTION,0,2000
TXN_105063,SOURCE_C,2387.02,USD,2026-01-12 22:05:24,1,0.81,0.81,0.34,391,OPS_REVIEW,0,0
TXN_105064,SOURCE_A,600.27,USD,2026-01-05 07:00:15,0,0.41,0.41,0.67,442,OPS_REVIEW,0,0
TXN_105065,SOURCE_B,1666.7,USD,2026-01-12 19:40:06,2,0.86,0.86,0.95,61,EXCEPTION,0,2000
TXN_105066,SOURCE_C,551.98,USD,2026-01-16 00:50:42,0,0.72,0.72,0.67,312,OPS_REVIEW,0,0
TXN_105067,SOURCE_C,733.76,USD,2026-01-15 07:52:24,2,0.85,0.85,0.02,255,OPS_REVIEW,0,0
TXN_105068,SOURCE_A,45.69,USD,2026-01-01 18:41:30,3,0.85,0.85,0.27,128,OPS_REVIEW,0,0
TXN_105069,SOURCE_B,1353.53,USD,2026-01-28 16:41:37,2,0.49,0.49,0.31,353,OPS_REVIEW,0,0
TXN_105070,SOURCE_B,9727.32,USD,2026-01-29 16:43:17,1,0.62,0.62,0.93,150,EXCEPTION,0,2000
TXN_105071,SOURCE_C,3810.75,USD,2026-01-05 15:52:02,0,0.83,0.83,0.54,162,OPS_REVIEW,0,0
TXN_105072,SOURCE_A,944.19,USD,2026-01-30 20:51:49,0,0.68,0.68,0.71,416,EXCEPTION,0,2000
TXN_105073,SOURCE_B,715.96,USD,2026-01-08 23:35:54,2,0.97,0.97,0.24,289,AUTO_RECONCILED,0,0
TXN_105074,SOURCE_B,4334.14,USD,2026-01-08 03:21:21,2,0.81,0.81,0.42,474,OPS_REVIEW,0,0
TXN_105075,SOURCE_A,1019.41,USD,2026-01-14 19:41:36,3,0.86,0.86,0.24,270,OPS_REVIEW,0,0
TXN_105076,SOURCE_A,453.15,USD,2026-01-21 21:11:03,0,0.77,0.77,0.67,398,OPS_REVIEW,1,500
TXN_105077,SOURCE_A,3476.87,USD,2026-01-05 02:46:12,3,0.74,0.74,0.06,127,OPS_REVIEW,0,0
TXN_105078,SOURCE_C,712.59,USD,2026-01-04 06:55:37,3,0.87,0.87,0.4,12,EXCEPTION,0,2000
TXN_105079,SOURCE_C,778.95,USD,2026-01-18 15:57:55,1,0.52,0.52,0.82,174,EXCEPTION,0,2000
TXN_105080,SOURCE_C,240.48,USD,2026-01-16 00:05:02,0,0.77,0.77,0.73,22,EXCEPTION,0,2000
TXN_105081,SOURCE_B,775.55,USD,2026-01-19 18:59:55,3,0.82,0.82,0.05,22,EXCEPTION,0,2000
TXN_105082,SOURCE_C,1133.0,USD,2026-01-10 01:27:52,1,0.72,0.72,0.7,395,OPS_REVIEW,0,0
TXN_105083,SOURCE_A,296.79,USD,2026-01-09 01:06:05,3,0.61,0.61,0.83,53,EXCEPTION,0,2000
TXN_105084,SOURCE_B,385.49,USD,2026-01-25 06:17:00,0,0.68,0.68,0.35,72,OPS_REVIEW,1,500
TXN_105085,SOURCE_C,387.13,USD,2026-01-10 11:08:41,3,0.52,0.52,0.7,49,EXCEPTION,0,2000
TXN_105086,SOURCE_A,295.11,USD,2026-01-09 18:17:11,0,0.83,0.83,0.81,331,EXCEPTION,0,2000
TXN_105087,SOURCE_B,375.05,USD,2026-01-30 17:33:00,3,0.58,0.58,0.96,456,EXCEPTION,0,2000
TXN_105088,SOURCE_C,329.79,USD,2026-01-06 00:45:47,0,0.64,0.64,0.55,39,EXCEPTION,0,2000
TXN_105089,SOURCE_A,132.97,USD,2026-01-12 22:56:35,1,0.65,0.65,0.5,58,EXCEPTION,0,2000
TXN_105090,SOURCE_A,1660.03,USD,2026-01-26 12:17:45,2,0.27,0.27,0.92,33,EXCEPTION,0,2000
TXN_105091,SOURCE_A,292.03,USD,2026-01-01 09:29:24,2,0.84,0.84,0.31,111,OPS_REVIEW,0,0
TXN_105092,SOURCE_C,845.45,USD,2026-01-20 07:16:50,3,0.94,0.94,0.57,448,OPS_REVIEW,0,0
TXN_105093,SOURCE_B,329.95,USD,2026-01-18 10:22:38,2,0.75,0.75,0.37,91,OPS_REVIEW,0,0
TXN_105094,SOURCE_C,208.68,USD,2026-01-15 10:27:08,1,0.75,0.75,0.94,173,EXCEPTION,0,2000
TXN_105095,SOURCE_A,3292.6,USD,2026-01-19 12:05:15,1,0.68,0.68,0.12,409,OPS_REVIEW,0,0
TXN_105096,SOURCE_C,474.94,USD,2026-01-09 08:31:09,0,0.63,0.63,0.02,72,OPS_REVIEW,0,0
TXN_105097,SOURCE_C,979.93,USD,2026-01-04 21:46:50,1,0.87,0.87,0.81,245,EXCEPTION,0,2000
TXN_105098,SOURCE_B,617.36,USD,2026-01-09 00:20:11,1,0.41,0.41,0.22,244,OPS_REVIEW,0,0
TXN_105099,SOURCE_C,1049.07,USD,2026-01-17 13:40:22,2,0.9,0.9,0.53,470,OPS_REVIEW,0,0
TXN_105100,SOURCE_A,1276.29,USD,2026-01-04 19:28:12,0,0.79,0.79,0.37,375,OPS_REVIEW,0,0
TXN_105101,SOURCE_B,759.42,USD,2026-01-16 03:47:39,0,0.77,0.77,0.99,391,EXCEPTION,0,2000
TXN_105102,SOURCE_C,3239.19,USD,2026-01-28 12:50:30,0,0.83,0.83,0.07,344,OPS_REVIEW,0,0
TXN_105103,SOURCE_C,3828.98,USD,2026-01-04 19:53:11,0,0.83,0.83,0.17,166,OPS_REVIEW,0,0
TXN_105104,SOURCE_A,8936.59,USD,2026-01-04 17:11:32,0,0.87,0.87,0.32,101,OPS_REVIEW,0,0
TXN_105105,SOURCE_B,1428.94,USD,2026-01-23 21:38:00,1,0.66,0.66,0.99,298,EXCEPTION,0,2000
TXN_105106,SOURCE_A,595.49,USD,2026-01-19 04:53:06,0,0.56,0.56,0.89,198,EXCEPTION,0,2000
TXN_105107,SOURCE_B,13981.17,USD,2026-01-15 09:48:25,2,0.85,0.85,0.88,249,EXCEPTION,1,2500
TXN_105108,SOURCE_A,2461.63,USD,2026-01-03 23:51:38,1,0.71,0.71,0.52,246,OPS_REVIEW,0,0
TXN_105109,SOURCE_C,948.91,USD,2026-01-03 12:54:33,3,0.58,0.58,0.16,12,EXCEPTION,0,2000
TXN_105110,SOURCE_B,14037.89,USD,2026-01-14 07:07:26,0,0.66,0.66,0.54,402,OPS_REVIEW,1,500
TXN_105111,SOURCE_C,663.69,USD,2026-01-10 06:09:23,2,0.66,0.66,0.28,225,OPS_REVIEW,0,0
TXN_105112,SOURCE_A,158.82,USD,2026-01-30 02:39:39,0,0.85,0.85,0.06,29,EXCEPTION,0,2000
TXN_105113,SOURCE_B,1130.12,USD,2026-01-11 11:03:50,1,0.87,0.87,0.28,136,OPS_REVIEW,0,0
TXN_105114,SOURCE_B,1348.22,USD,2026-01-12 08:09:25,0,0.64,0.64,0.38,78,OPS_REVIEW,0,0
TXN_105115,SOURCE_A,1249.19,USD,2026-01-18 09:48:30,1,0.67,0.67,0.96,409,EXCEPTION,0,2000
TXN_105116,SOURCE_A,4410.14,USD,2026-01-21 04:22:04,1,0.4,0.4,0.92,103,EXCEPTION,0,2000
TXN_105117,SOURCE_C,1503.45,USD,2026-01-26 04:21:03,1,0.53,0.53,0.75,186,EXCEPTION,1,2500
TXN_105118,SOURCE_A,1197.09,USD,2026-01-19 18:48:45,2,0.76,0.76,0.49,373,OPS_REVIEW,0,0
TXN_105119,SOURCE_B,224.68,USD,2026-01-25 14:37:39,2,0.52,0.52,0.33,428,OPS_REVIEW,0,0
TXN_105120,SOURCE_A,1092.07,USD,2026-01-10 15:57:49,2,0.78,0.78,0.06,378,OPS_REVIEW,0,0
TXN_105121,SOURCE_A,1100.54,USD,2026-01-04 12:16:25,3,0.66,0.66,0.2,475,OPS_REVIEW,0,0
TXN_105122,SOURCE_A,2399.27,USD,2026-01-15 14:35:02,0,0.73,0.73,0.96,260,EXCEPTION,0,2000
TXN_105123,SOURCE_C,924.25,USD,2026-01-19 01:15:56,0,0.79,0.79,0.94,441,EXCEPTION,0,2000
TXN_105124,SOURCE_A,800.28,USD,2026-01-20 14:10:48,1,0.67,0.67,0.69,395,OPS_REVIEW,1,500
TXN_105125,SOURCE_C,187.1,USD,2026-01-27 17:37:49,1,0.8,0.8,0.38,179,OPS_REVIEW,0,0
TXN_105126,SOURCE_C,2244.97,USD,2026-01-01 18:35:16,0,0.86,0.86,0.46,218,OPS_REVIEW,0,0
TXN_105127,SOURCE_B,491.6,USD,2026-01-19 04:19:51,1,0.78,0.78,0.86,326,EXCEPTION,0,2000
TXN_105128,SOURCE_A,435.14,USD,2026-01-03 14:49:33,2,0.92,0.92,0.09,284,AUTO_RECONCILED,0,0
TXN_105129,SOURCE_C,357.0,USD,2026-01-12 07:38:48,1,0.58,0.58,0.34,339,OPS_REVIEW,0,0
TXN_105130,SOURCE_A,449.3,USD,2026-01-23 17:29:31,3,0.59,0.59,0.17,121,OPS_REVIEW,0,0
TXN_105131,SOURCE_A,9634.56,USD,2026-01-20 05:10:20,1,0.67,0.67,0.17,438,OPS_REVIEW,0,0
TXN_105132,SOURCE_B,876.27,USD,2026-01-24 07:02:46,3,0.7,0.7,0.85,274,EXCEPTION,0,2000
TXN_105133,SOURCE_B,1013.11,USD,2026-01-03 19:11:21,1,0.7,0.7,0.91,303,EXCEPTION,0,2000
TXN_105134,SOURCE_B,834.88,USD,2026-01-11 18:27:47,0,0.68,0.68,0.05,160,OPS_REVIEW,0,0
TXN_105135,SOURCE_A,450.12,USD,2026-01-14 05:08:46,0,0.47,0.47,0.64,80,OPS_REVIEW,0,0
TXN_105136,SOURCE_B,3923.71,USD,2026-01-18 11:17:44,0,0.64,0.64,0.41,55,EXCEPTION,0,2000
TXN_105137,SOURCE_B,3131.38,USD,2026-01-23 14:39:01,2,0.59,0.59,0.79,254,EXCEPTION,0,2000
TXN_105138,SOURCE_A,551.02,USD,2026-01-04 22:56:17,2,0.65,0.65,0.06,463,OPS_REVIEW,0,0
TXN_105139,SOURCE_B,327.64,USD,2026-01-01 05:33:46,3,0.46,0.46,0.32,375,OPS_REVIEW,0,0
TXN_105140,SOURCE_A,715.89,USD,2026-01-20 22:30:03,3,0.86,0.86,0.63,370,OPS_REVIEW,0,0
TXN_105141,SOURCE_B,545.28,USD,2026-01-24 14:56:39,0,0.42,0.42,0.33,226,OPS_REVIEW,0,0
TXN_105142,SOURCE_C,3033.46,USD,2026-01-16 14:47:40,2,0.67,0.67,0.04,78,OPS_REVIEW,0,0
TXN_105143,SOURCE_C,771.21,USD,2026-01-05 01:45:28,3,0.77,0.77,0.72,351,EXCEPTION,0,2000
TXN_105144,SOURCE_B,696.41,USD,2026-01-23 10:00:35,0,0.93,0.93,0.77,349,EXCEPTION,0,2000
TXN_105145,SOURCE_A,1038.96,USD,2026-01-29 14:02:02,0,0.57,0.57,0.24,372,OPS_REVIEW,0,0
TXN_105146,SOURCE_B,1977.52,USD,2026-01-24 17:38:39,0,0.68,0.68,0.34,55,EXCEPTION,0,2000
TXN_105147,SOURCE_C,825.73,USD,2026-01-14 03:57:33,0,0.93,0.93,0.33,479,OPS_REVIEW,1,500
TXN_105148,SOURCE_B,899.22,USD,2026-01-20 14:24:16,2,0.87,0.87,0.18,214,OPS_REVIEW,0,0
TXN_105149,SOURCE_C,3528.44,USD,2026-01-14 14:05:43,1,0.83,0.83,0.4,380,OPS_REVIEW,0,0
TXN_105150,SOURCE_B,568.84,USD,2026-01-13 19:00:55,0,0.87,0.87,0.9,457,EXCEPTION,0,2000
TXN_105151,SOURCE_A,822.88,USD,2026-01-28 22:46:11,0,0.58,0.58,0.7,109,OPS_REVIEW,0,0
TXN_105152,SOURCE_A,6206.87,USD,2026-01-14 17:08:12,0,0.61,0.61,0.2,365,OPS_REVIEW,0,0
TXN_105153,SOURCE_A,4506.77,USD,2026-01-09 13:44:18,3,0.55,0.55,0.68,146,OPS_REVIEW,0,0
TXN_105154,SOURCE_A,175.17,USD,2026-01-21 10:14:02,0,0.58,0.58,0.48,275,OPS_REVIEW,0,0
TXN_105155,SOURCE_A,1089.93,USD,2026-01-10 14:10:54,2,0.56,0.56,0.7,37,EXCEPTION,0,2000
TXN_105156,SOURCE_A,1191.07,USD,2026-01-28 23:18:41,0,0.84,0.84,0.94,202,EXCEPTION,0,2000
TXN_105157,SOURCE_A,3630.26,USD,2026-01-10 04:06:06,2,0.54,0.54,0.83,391,EXCEPTION,0,2000
TXN_105158,SOURCE_C,791.69,USD,2026-01-08 23:25:40,0,0.83,0.83,0.34,379,OPS_REVIEW,0,0
TXN_105159,SOURCE_C,912.78,USD,2026-01-03 05:21:29,2,0.68,0.68,0.08,478,OPS_REVIEW,1,500
TXN_105160,SOURCE_C,811.55,USD,2026-01-10 01:19:45,1,0.74,0.74,0.89,118,EXCEPTION,1,2500
TXN_105161,SOURCE_B,2237.6,USD,2026-01-30 17:07:28,2,0.69,0.69,0.28,116,OPS_REVIEW,1,500
TXN_105162,SOURCE_B,2999.54,USD,2026-01-12 21:16:59,3,0.94,0.94,0.63,249,OPS_REVIEW,0,0
TXN_105163,SOURCE_B,1298.39,USD,2026-01-09 07:51:43,0,0.72,0.72,0.26,100,OPS_REVIEW,0,0
TXN_105164,SOURCE_A,719.33,USD,2026-01-02 14:26:38,1,0.43,0.43,0.99,188,EXCEPTION,0,2000
TXN_105165,SOURCE_B,759.79,USD,2026-01-06 11:41:29,2,0.93,0.93,0.72,234,EXCEPTION,1,2500
TXN_105166,SOURCE_C,1579.93,USD,2026-01-27 12:45:54,1,0.94,0.94,0.99,130,EXCEPTION,0,2000
TXN_105167,SOURCE_C,9294.52,USD,2026-01-14 19:00:03,0,0.47,0.47,1.0,213,EXCEPTION,0,2000
TXN_105168,SOURCE_A,1186.46,USD,2026-01-12 01:29:06,2,0.63,0.63,0.3,307,OPS_REVIEW,0,0
TXN_105169,SOURCE_C,2775.47,USD,2026-01-13 00:21:02,0,0.31,0.31,0.59,344,OPS_REVIEW,0,0
TXN_105170,SOURCE_B,1206.36,USD,2026-01-22 17:13:04,2,0.37,0.37,0.06,317,OPS_REVIEW,0,0
TXN_105171,SOURCE_C,992.87,USD,2026-01-21 16:47:19,3,0.52,0.52,0.5,58,EXCEPTION,0,2000
TXN_105172,SOURCE_B,953.81,USD,2026-01-06 15:47:43,0,0.86,0.86,0.5,437,OPS_REVIEW,1,500
TXN_105173,SOURCE_B,534.21,USD,2026-01-02 03:35:40,0,0.75,0.75,0.8,267,EXCEPTION,0,2000
TXN_105174,SOURCE_B,3117.48,USD,2026-01-13 03:31:09,0,0.56,0.56,0.56,418,OPS_REVIEW,0,0
TXN_105175,SOURCE_C,248.81,USD,2026-01-26 15:20:39,3,0.81,0.81,0.24,211,OPS_REVIEW,0,0
TXN_105176,SOURCE_A,484.16,USD,2026-01-13 11:45:35,3,0.42,0.42,0.06,343,OPS_REVIEW,0,0
TXN_105177,SOURCE_C,872.79,USD,2026-01-06 22:39:57,0,0.59,0.59,0.91,90,EXCEPTION,0,2000
TXN_105178,SOURCE_B,2668.71,USD,2026-01-30 03:16:18,0,0.71,0.71,0.18,395,OPS_REVIEW,0,0
TXN_105179,SOURCE_C,296.38,USD,2026-01-17 11:12:42,3,0.75,0.75,0.63,315,OPS_REVIEW,0,0
TXN_105180,SOURCE_B,1513.07,USD,2026-01-11 09:20:32,1,0.79,0.79,0.46,201,OPS_REVIEW,0,0
TXN_105181,SOURCE_C,3479.89,USD,2026-01-14 16:16:13,0,0.83,0.83,0.07,62,OPS_REVIEW,0,0
TXN_105182,SOURCE_C,635.98,USD,2026-01-08 05:59:18,1,0.67,0.67,0.87,326,EXCEPTION,0,2000
TXN_105183,SOURCE_C,2795.22,USD,2026-01-28 19:28:55,0,0.87,0.87,0.06,306,OPS_REVIEW,0,0
TXN_105184,SOURCE_C,2126.61,USD,2026-01-02 20:21:31,1,0.85,0.85,0.06,168,OPS_REVIEW,0,0
TXN_105185,SOURCE_C,17989.5,USD,2026-01-17 12:02:31,0,0.48,0.48,0.43,47,EXCEPTION,0,2000
TXN_105186,SOURCE_B,1276.85,USD,2026-01-02 09:57:35,3,0.96,0.96,0.17,160,AUTO_RECONCILED,0,0
TXN_105187,SOURCE_B,1370.12,USD,2026-01-22 17:52:35,0,0.95,0.95,0.21,10,AUTO_RECONCILED,0,0
TXN_105188,SOURCE_C,5569.1,USD,2026-01-12 01:33:08,3,0.59,0.59,0.75,393,EXCEPTION,0,2000
TXN_105189,SOURCE_A,818.74,USD,2026-01-15 18:05:06,1,0.61,0.61,0.32,153,OPS_REVIEW,0,0
TXN_105190,SOURCE_B,638.86,USD,2026-01-29 02:17:10,0,0.93,0.93,0.65,279,OPS_REVIEW,0,0
TXN_105191,SOURCE_B,7183.45,USD,2026-01-06 06:58:29,0,0.92,0.92,0.96,203,EXCEPTION,0,2000
TXN_105192,SOURCE_C,3155.94,USD,2026-01-06 14:04:36,2,0.67,0.67,0.48,291,OPS_REVIEW,0,0
TXN_105193,SOURCE_C,3066.81,USD,2026-01-13 20:34:52,0,0.88,0.88,0.98,377,EXCEPTION,0,2000
TXN_105194,SOURCE_A,104.69,USD,2026-01-01 23:19:02,0,0.94,0.94,0.85,390,EXCEPTION,0,2000
TXN_105195,SOURCE_A,1727.74,USD,2026-01-17 00:43:06,2,0.62,0.62,0.79,341,EXCEPTION,0,2000
TXN_105196,SOURCE_C,1209.92,USD,2026-01-26 11:11:12,0,0.76,0.76,0.95,234,EXCEPTION,0,2000
TXN_105197,SOURCE_B,1118.95,USD,2026-01-18 04:02:54,0,0.73,0.73,0.51,412,OPS_REVIEW,0,0
TXN_105198,SOURCE_A,2216.27,USD,2026-01-15 20:32:50,0,0.48,0.48,0.81,268,EXCEPTION,0,2000
TXN_105199,SOURCE_B,2039.15,USD,2026-01-21 06:55:23,2,0.7,0.7,0.67,354,OPS_REVIEW,0,0
TXN_105200,SOURCE_A,4023.57,USD,2026-01-11 12:44:49,0,0.8,0.8,0.09,470,OPS_REVIEW,0,0
TXN_105201,SOURCE_C,336.58,USD,2026-01-14 16:47:30,0,0.68,0.68,0.57,178,OPS_REVIEW,1,500
TXN_105202,SOURCE_B,27.23,USD,2026-01-21 03:14:48,1,0.73,0.73,0.27,22,EXCEPTION,0,2000
TXN_105203,SOURCE_B,975.41,USD,2026-01-29 17:15:00,0,0.57,0.57,0.49,226,OPS_REVIEW,0,0
TXN_105204,SOURCE_C,1357.37,USD,2026-01-16 17:55:47,0,0.9,0.9,0.41,135,OPS_REVIEW,0,0
TXN_105205,SOURCE_A,3624.12,USD,2026-01-06 09:51:06,2,0.43,0.43,0.75,447,EXCEPTION,0,2000
TXN_105206,SOURCE_B,3100.65,USD,2026-01-27 22:07:03,1,0.81,0.81,0.41,346,OPS_REVIEW,0,0
TXN_105207,SOURCE_C,1074.57,USD,2026-01-06 05:37:40,2,0.76,0.76,0.78,438,EXCEPTION,0,2000
TXN_105208,SOURCE_C,1035.42,USD,2026-01-18 22:45:31,0,0.61,0.61,0.09,78,OPS_REVIEW,0,0
